time,KPI.ST_PpSL_PeakPower_On_MEAN.1h.median,KPI.ST_PPSL_PK2PK_MEAN.1h.median,KPI.ST_PPSL_PRELASE_MEAN.1h.median,KPI.ST_PPSL_PZT_THREESIGMA.1h.median,KPI.ST_PPSL_PK2PK_THREESIGMA.1h.median,KPI.ST_PpSL_PeakPower_Off_THREESIGMA.1h.median,KPI.ST_PPSL_PK2PK_OutOfSpec.1h.median,KPI.ST_PPSL_PEAKPOWER_MEAN.1h.median
2018-11-06 16:00:00+00:00,,2.722345,6.95E-06,0.479441,36.14035,414.6315,460.5,297.586
2018-11-06 17:00:00+00:00,,2.401525,6.96E-06,0.4555715,32.2751,374.6345,375.5,297.0525
2018-11-06 18:00:00+00:00,,1.965225,6.94E-06,0.600478,25.83325,310.4855,228,296.392
2018-11-06 19:00:00+00:00,,2.83201,6.95E-06,0.4364345,37.35585,398.0495,481,297.2335
2018-11-06 20:00:00+00:00,,2.167315,6.94E-06,0.6117475,28.93655,222.2935,309,298.034
2018-11-06 21:00:00+00:00,,2.54519,6.92E-06,0.495052,33.4763,394.72,399,297.146
2018-11-06 22:00:00+00:00,,2.441915,6.91E-06,0.4910435,32.64335,391.418,404,297.4605
2018-11-06 23:00:00+00:00,,2.68063,6.93E-06,0.4825715,35.1763,395.529,479.5,296.382
2018-11-07 00:00:00+00:00,,2.766115,6.94E-06,0.426054,36.29275,398.248,485,296.891
2018-11-07 01:00:00+00:00,,2.60016,6.94E-06,0.480715,34.75505,408.201,436,297.0325
2018-11-07 02:00:00+00:00,,2.41849,6.96E-06,0.4563515,32.56135,389.013,388.5,296.3955
2018-11-07 03:00:00+00:00,,2.67572,6.96E-06,0.5132205,35.15295,396.605,418.5,296.312
2018-11-07 04:00:00+00:00,,2.314835,6.96E-06,0.5208895,31.03395,405.8335,355.5,296.2295
2018-11-07 05:00:00+00:00,,2.20958,6.96E-06,0.5592655,29.61665,391.3895,320,296.86
2018-11-07 06:00:00+00:00,,1.949305,6.96E-06,0.587327,25.7869,208.812,225.5,296.424
2018-11-07 07:00:00+00:00,,2.229685,6.96E-06,0.538153,30.0442,376.3665,317.5,297.326
2018-11-07 08:00:00+00:00,,2.756365,6.96E-06,0.455271,36.07575,393.433,484.5,296.5175
2018-11-07 09:00:00+00:00,,2.47451,6.96E-06,0.5048705,32.9471,391.9345,402.5,296.9145
2018-11-07 10:00:00+00:00,,2.557855,6.96E-06,0.493733,33.70695,412.553,422.5,296.633
2018-11-07 11:00:00+00:00,,2.145995,6.96E-06,0.5243645,28.5754,434.4775,308.5,297.103
2018-11-07 12:00:00+00:00,,2.22674,6.96E-06,0.5197205,29.8382,417.3375,321,297.535
2018-11-07 13:00:00+00:00,,2.302875,6.96E-06,0.4733935,30.84445,396.3065,349,296.959
2018-11-07 14:00:00+00:00,,2.25887,6.96E-06,0.522812,30.31705,394.3535,338.5,297.2755
2018-11-07 15:00:00+00:00,,2.38097,6.97E-06,0.46201,31.76585,395.8045,375.5,296.7795
2018-11-07 16:00:00+00:00,,2.411095,6.97E-06,0.494371,31.9827,386.183,373.5,297.0095
2018-11-07 17:00:00+00:00,,2.247,6.97E-06,0.53713,29.9822,391.431,322,296.298
2018-11-07 18:00:00+00:00,,2.296565,6.97E-06,0.504529,30.9515,409.6785,331,296.577
2018-11-07 19:00:00+00:00,,2.255655,6.97E-06,0.5477835,30.257,391.9935,324,297.3075
2018-11-07 20:00:00+00:00,,2.285045,6.96E-06,0.536528,30.82945,359.343,345.5,297.764
2018-11-07 21:00:00+00:00,,2.365585,6.97E-06,0.50995,31.7511,410.959,358,297.4065
2018-11-07 22:00:00+00:00,,2.38139,6.97E-06,0.528688,31.97815,395.401,351.5,296.9945
2018-11-07 23:00:00+00:00,,2.550865,6.97E-06,0.4667105,33.935,412.4605,416.5,296.769
2018-11-08 00:00:00+00:00,,2.441055,6.97E-06,0.490254,32.8124,414.5965,369.5,297.4105
2018-11-08 01:00:00+00:00,,2.323675,6.97E-06,0.5306005,31.26565,403.661,331,296.9315
2018-11-08 02:00:00+00:00,,2.047,6.97E-06,0.565702,27.1331,380.5385,273.5,296.7495
2018-11-08 03:00:00+00:00,,2.11479,6.96E-06,0.5391795,28.28735,387.6905,292,297.172
2018-11-08 04:00:00+00:00,,2.21083,6.96E-06,0.501438,29.73875,421.083,325.5,296.8175
2018-11-08 05:00:00+00:00,,2.36217,6.96E-06,0.4695435,31.668,399.78,349.5,296.5685
2018-11-08 06:00:00+00:00,,2.31141,6.96E-06,0.526484,30.87855,361.61,352,296.5655
2018-11-08 07:00:00+00:00,,2.052495,6.96E-06,0.5890145,27.32805,260.187,263,296.9025
2018-11-08 08:00:00+00:00,,2.41763,6.96E-06,0.480908,32.23005,421.641,387,296.704
2018-11-08 09:00:00+00:00,,2.417265,6.95E-06,0.4647075,32.40525,384.9345,377.5,297.208
2018-11-08 10:00:00+00:00,,2.271945,6.96E-06,0.499901,30.20085,408.2035,342,296.895
2018-11-08 11:00:00+00:00,,2.48865,6.96E-06,0.5010185,33.2119,400.0195,396.5,297.1035
2018-11-08 12:00:00+00:00,,2.234295,6.96E-06,0.501907,30.0528,406.0195,322.5,296.5455
2018-11-08 13:00:00+00:00,,2.0201,6.96E-06,0.603707,26.9575,173.71,253,296.317
2018-11-08 14:00:00+00:00,,1.46604,6.96E-06,0.619679,16.18905,104.855,105.5,297.3485
2018-11-08 15:00:00+00:00,,2.215505,6.96E-06,0.523757,29.75195,382.025,311,297.1185
2018-11-08 16:00:00+00:00,,1.71489,6.95E-06,0.614759,21.68495,170.4025,175,297.7335
2018-11-08 17:00:00+00:00,,2.36213,6.96E-06,0.4726615,31.7617,397.632,371,297.5965
2018-11-08 18:00:00+00:00,,2.162995,6.96E-06,0.543576,28.92165,398.426,316,297.1125
2018-11-08 19:00:00+00:00,,2.099255,6.96E-06,0.5541775,28.1358,388.8555,303,297.001
2018-11-08 20:00:00+00:00,,2.16073,6.96E-06,0.5614135,28.8984,362.2045,307,297.2135
2018-11-08 21:00:00+00:00,,2.351195,6.96E-06,0.5155255,31.2319,406.742,358.5,296.565
2018-11-08 22:00:00+00:00,,2.202045,6.97E-06,0.5163075,29.5392,403.0645,303,296.616
2018-11-08 23:00:00+00:00,,2.14281,6.96E-06,0.5736475,28.65475,394.6855,298,296.6515
2018-11-09 00:00:00+00:00,,1.802935,6.96E-06,0.6166915,23.2744,191.0405,197.5,296.633
2018-11-09 01:00:00+00:00,,2.214765,6.96E-06,0.5434165,29.5885,404.223,340,297.245
2018-11-09 02:00:00+00:00,,2.187225,6.96E-06,0.534936,29.4334,388.171,310.5,296.263
2018-11-09 03:00:00+00:00,,1.662625,6.96E-06,0.5493875,20.52455,389.0255,163.5,297.071
2018-11-09 04:00:00+00:00,0,1.178895,6.96E-06,0.63571,0.412913,4.351115,0,296.5215
2018-11-09 05:00:00+00:00,0,1.179785,6.95E-06,0.639183,0.4099225,4.28086,0,296.46
2018-11-09 06:00:00+00:00,,2.199415,6.95E-06,0.5689045,29.43995,376.623,288.5,297.409
2018-11-09 07:00:00+00:00,,2.128135,6.95E-06,0.5979655,28.4501,259.8325,279,296.8115
2018-11-09 08:00:00+00:00,0,1.233905,6.98E-06,0.3516475,0.44645,2.92102,0,295.311
2018-11-09 09:00:00+00:00,0,1.22643,6.99E-06,0.346387,0.451919,2.84386,0,295.552
2018-11-09 10:00:00+00:00,0,1.213105,6.99E-06,0.3411685,0.4520225,2.775395,0,296.108
2018-11-09 11:00:00+00:00,0,1.21701,7.00E-06,0.34086,0.452492,2.847415,0,295.7275
2018-11-09 12:00:00+00:00,0,1.20913,6.99E-06,0.341144,0.4536345,2.77288,0,296.245
2018-11-09 13:00:00+00:00,0,1.21079,7.00E-06,0.340951,0.454051,3.63696,0,268.53
2018-11-09 14:00:00+00:00,0,1.31767,8.02E-06,0.3182495,0.4361465,2.432705,0,261.919
2018-11-09 15:00:00+00:00,0,1.341225,8.12E-06,0.318255,0.44437,2.181295,0,261.984
2018-11-09 16:00:00+00:00,0,1.33248,8.13E-06,0.318249,0.437662,2.15369,0,261.963
2018-11-09 17:00:00+00:00,0,1.339805,8.20E-06,0.318249,0.43825,2.165685,0,261.648
2018-11-09 18:00:00+00:00,0,1.27157,8.20E-06,0.3182465,0.422439,2.37336,0,261.687
2018-11-09 19:00:00+00:00,0,1.257865,8.16E-06,0.3182615,0.3976585,2.388415,0,261.826
2018-11-09 20:00:00+00:00,0,1.33609,6.64E-06,0.3181835,0.4255515,4.070915,0,268.7825
2018-11-09 21:00:00+00:00,0,1.332365,6.46E-06,0.318142,0.4214325,3.78519,0,267.468
2018-11-09 22:00:00+00:00,,2.988465,6.39E-06,0.3181495,36.877,355.4875,410.5,267.017
2018-11-09 23:00:00+00:00,,2.26027,6.38E-06,0.3181495,27.85605,285.3795,283,266.139
2018-11-10 00:00:00+00:00,,2.25745,6.36E-06,0.3181505,27.82695,303.9705,287.5,265.9845
2018-11-10 01:00:00+00:00,,2.3793,6.37E-06,0.318145,29.60665,336.2425,284,265.6885
2018-11-10 02:00:00+00:00,,2.384145,6.33E-06,0.318144,29.4804,368.4725,339,265.553
2018-11-10 03:00:00+00:00,,2.47813,6.34E-06,0.3181425,30.9485,350.303,335.5,265.6945
2018-11-10 04:00:00+00:00,,2.33825,6.36E-06,0.318147,28.94725,360.136,328,265.704
2018-11-10 05:00:00+00:00,0,1.331205,6.34E-06,0.3181435,0.4288735,3.638855,0,265.602
2018-11-10 06:00:00+00:00,0,1.327255,6.34E-06,0.31815,0.426387,3.500005,0,265.572
2018-11-10 07:00:00+00:00,0,1.332115,6.34E-06,0.318143,0.429423,3.44155,0,265.586
2018-11-10 08:00:00+00:00,0,1.41083,6.23E-06,0.318139,0.487423,3.40627,0,265.305
2018-11-10 09:00:00+00:00,,2.209445,6.36E-06,0.3181445,27.21105,263.3425,261,265.5495
2018-11-10 10:00:00+00:00,,2.40552,6.32E-06,0.31815,29.95825,333.1175,316.5,265.28
2018-11-10 11:00:00+00:00,,2.311145,6.28E-06,0.318138,28.40055,326.9035,308.5,265.175
2018-11-10 12:00:00+00:00,,2.29031,6.28E-06,0.318147,28.1087,293.887,295,265.1785
2018-11-10 13:00:00+00:00,,2.396785,6.26E-06,0.3181485,29.85845,366.5095,318.5,265.19
2018-11-10 14:00:00+00:00,,2.513515,6.33E-06,0.318146,31.3526,353.022,362,265.124
2018-11-10 15:00:00+00:00,,2.70138,6.30E-06,0.318146,33.3225,341.126,420.5,264.9615
2018-11-10 16:00:00+00:00,,2.631445,6.30E-06,0.3181435,32.82965,352.418,384,265.1095
2018-11-10 17:00:00+00:00,,2.66585,6.33E-06,0.318147,33.1665,363.585,407.5,265
2018-11-10 18:00:00+00:00,,2.16125,6.27E-06,0.318146,26.46915,294.3255,229,265.036
2018-11-10 19:00:00+00:00,,2.44758,6.30E-06,0.318148,30.4917,338.4795,327.5,264.9405
2018-11-10 20:00:00+00:00,,1.990315,6.23E-06,0.3181465,23.6076,178.6655,197,264.881
2018-11-10 21:00:00+00:00,,2.53607,6.32E-06,0.3181455,31.50805,362.4165,359,264.7965
2018-11-10 22:00:00+00:00,,2.52965,6.26E-06,0.318139,31.5813,359.0405,368,264.905
2018-11-10 23:00:00+00:00,,2.51255,6.28E-06,0.318141,31.3579,362.108,371,264.679
2018-11-11 00:00:00+00:00,,2.461195,6.28E-06,0.3181465,30.6478,362.2135,322.5,264.607
2018-11-11 01:00:00+00:00,,2.518965,6.31E-06,0.3181445,31.43745,354.8175,353.5,264.5575
2018-11-11 02:00:00+00:00,,2.88378,6.29E-06,0.318144,35.916,375.349,476,264.6465
2018-11-11 03:00:00+00:00,,2.477965,6.27E-06,0.3181465,30.83575,361.7295,339,264.6075
2018-11-11 04:00:00+00:00,,2.61708,6.29E-06,0.3181385,32.6503,364.04,390,264.8755
2018-11-11 05:00:00+00:00,,2.859375,6.31E-06,0.318151,35.5232,358.4045,459,265.0305
2018-11-11 06:00:00+00:00,,2.136105,6.24E-06,0.318147,26.066,169.2135,228.5,265.0825
2018-11-11 07:00:00+00:00,,2.547455,6.23E-06,0.318145,31.73425,314.8455,355.5,265.028
2018-11-11 08:00:00+00:00,,2.57265,6.29E-06,0.3181425,32.02005,339.144,369,265.111
2018-11-11 09:00:00+00:00,,2.58304,6.28E-06,0.3181485,32.3475,357.6375,371,265.135
2018-11-11 10:00:00+00:00,,2.80674,6.25E-06,0.318146,34.99205,367.01,460,265.1065
2018-11-11 11:00:00+00:00,,2.296025,6.27E-06,0.3181545,28.3947,346.9595,293.5,265.021
2018-11-11 12:00:00+00:00,,2.084005,6.28E-06,0.318149,25.19445,309.406,217,264.937
2018-11-11 13:00:00+00:00,,2.6235,6.26E-06,0.3181485,32.70175,360.401,379,264.8885
2018-11-11 14:00:00+00:00,,2.58964,6.25E-06,0.318148,32.3414,363.215,391,264.757
2018-11-11 15:00:00+00:00,,2.652055,6.30E-06,0.3181505,33.13295,363.703,369.5,264.725
2018-11-11 16:00:00+00:00,,2.467155,6.27E-06,0.318148,30.70685,340.5995,347,265.0835
2018-11-11 17:00:00+00:00,,2.275325,6.32E-06,0.318148,28.1697,336.968,286,265.151
2018-11-11 18:00:00+00:00,,2.20263,6.36E-06,0.3181465,27.01445,237.917,262.5,265.348
2018-11-11 19:00:00+00:00,,2.58568,6.22E-06,0.318146,32.2927,358.811,360,265.0805
2018-11-11 20:00:00+00:00,,2.38498,6.19E-06,0.3181465,29.7693,287.3065,304.5,265.034
2018-11-11 21:00:00+00:00,,2.702455,6.31E-06,0.3181415,33.6106,376.142,423.5,264.981
2018-11-11 22:00:00+00:00,,2.39231,6.29E-06,0.3181465,29.80405,321.127,329.5,264.8555
2018-11-11 23:00:00+00:00,,2.55592,6.27E-06,0.3181545,31.8475,360.143,363.5,264.5845
2018-11-12 00:00:00+00:00,,2.180935,6.32E-06,0.3181505,26.683,318.6485,250.5,264.7675
2018-11-12 01:00:00+00:00,0,1.340315,6.30E-06,0.318146,2.075625,3.59692,1.5,264.5815
2018-11-12 02:00:00+00:00,,2.1354,6.28E-06,0.318151,26.0266,286.129,231,264.715
2018-11-12 03:00:00+00:00,,2.448095,6.30E-06,0.3181515,30.36445,359.3365,341.5,265.0705
2018-11-12 04:00:00+00:00,,2.8089,6.25E-06,0.3181485,34.8396,362.9475,428.5,265.1005
2018-11-12 05:00:00+00:00,,2.29137,6.22E-06,0.318145,28.25335,354.012,292.5,265.1955
2018-11-12 06:00:00+00:00,,2.30164,6.37E-06,0.3181435,28.40765,294.389,285.5,265.2185
2018-11-12 07:00:00+00:00,,2.467555,6.20E-06,0.318149,30.6269,306.969,362,265.098
2018-11-12 08:00:00+00:00,,2.576535,6.26E-06,0.3181485,32.0989,350.6225,392.5,265.0995
2018-11-12 09:00:00+00:00,,2.33425,6.31E-06,0.3181475,28.82835,330.541,305,265.0525
2018-11-12 10:00:00+00:00,,2.51736,6.32E-06,0.318144,31.50585,365.8775,360.5,264.809
2018-11-12 11:00:00+00:00,,2.452745,6.23E-06,0.318148,30.4872,344.3865,334,264.67
2018-11-12 12:00:00+00:00,,1.70889,6.26E-06,0.318144,17.8832,93.33805,120,264.693
2018-11-12 13:00:00+00:00,,1.33779,6.36E-06,0.3181405,2.930575,40.957275,3.5,264.713
2018-11-12 14:00:00+00:00,,2.39303,6.33E-06,0.3181515,29.7826,355.1125,326.5,264.4125
2018-11-12 15:00:00+00:00,,2.53651,6.26E-06,0.318145,31.6015,348.9835,352.5,264.5735
2018-11-12 16:00:00+00:00,,2.431955,6.25E-06,0.3181425,30.2221,347.2795,334.5,264.5685
2018-11-12 17:00:00+00:00,,2.0824,6.27E-06,0.318146,25.2593,313.309,218,264.59
2018-11-12 18:00:00+00:00,,2.39492,6.26E-06,0.3181475,29.75085,361.872,339.5,264.5115
2018-11-12 19:00:00+00:00,,2.668385,6.23E-06,0.318145,33.3465,349.61,383,264.386
2018-11-12 20:00:00+00:00,,1.372725,6.18E-06,0.318155,5.30332,3.81484,13.5,264.64
2018-11-12 21:00:00+00:00,,2.531085,6.32E-06,0.3181455,31.4775,335.565,367.5,264.9665
2018-11-12 22:00:00+00:00,,2.412405,6.22E-06,0.318146,30.0508,332.9945,323.5,264.6825
2018-11-12 23:00:00+00:00,,2.401865,6.32E-06,0.3181525,29.68005,337.035,331.5,264.5695
2018-11-13 00:00:00+00:00,0,1.331755,6.25E-06,0.318148,1.35544,3.531825,1,264.627
2018-11-13 01:00:00+00:00,,2.692515,6.29E-06,0.3181535,33.4867,348.3925,408.5,264.6465
2018-11-13 02:00:00+00:00,,2.64781,6.29E-06,0.318142,32.91225,362.8285,386,264.7475
2018-11-13 03:00:00+00:00,,2.410865,6.23E-06,0.318146,30.0874,344.5225,299.5,264.7575
2018-11-13 04:00:00+00:00,,2.448175,6.33E-06,0.318144,30.41765,344.463,334.5,264.9715
2018-11-13 05:00:00+00:00,0,1.33524,6.35E-06,0.3181475,1.621345,3.588895,1,265.067
2018-11-13 06:00:00+00:00,,2.776565,6.22E-06,0.318144,34.5656,362.012,409.5,264.948
2018-11-13 07:00:00+00:00,,2.37713,6.27E-06,0.318151,29.5345,338.096,325,265.182
2018-11-13 08:00:00+00:00,,2.523775,6.26E-06,0.318142,31.29505,355.9515,355.5,264.9705
2018-11-13 09:00:00+00:00,,2.640975,6.25E-06,0.3181465,32.99575,344.228,409.5,264.899
2018-11-13 10:00:00+00:00,,2.355005,6.21E-06,0.318148,29.1453,314.326,292.5,264.8615
2018-11-13 11:00:00+00:00,,2.35948,6.33E-06,0.318145,29.49935,316.4345,297.5,264.849
2018-11-13 12:00:00+00:00,,2.360045,6.23E-06,0.318148,29.02645,336.472,310.5,264.6225
2018-11-13 13:00:00+00:00,,2.336025,6.30E-06,0.318146,28.8803,359.538,315.5,264.6715
2018-11-13 14:00:00+00:00,,2.08445,6.26E-06,0.3181475,25.2615,212.9895,219,264.559
2018-11-13 15:00:00+00:00,,2.263975,6.30E-06,0.3181415,27.9371,317.5525,278.5,264.661
2018-11-13 16:00:00+00:00,,2.19384,6.27E-06,0.3181465,27.0226,329.6095,240,264.6285
2018-11-13 17:00:00+00:00,,2.22127,6.34E-06,0.3181465,27.31945,175.626,249,264.6395
2018-11-13 18:00:00+00:00,,2.28402,6.19E-06,0.3181485,28.07225,324.699,307.5,264.57
2018-11-13 19:00:00+00:00,,2.433945,6.30E-06,0.318146,30.40705,353.5315,313,264.6525
2018-11-13 20:00:00+00:00,,1.65814,6.12E-06,0.318147,16.6173,50.61095,95.5,264.5155
2018-11-13 21:00:00+00:00,,2.587455,6.25E-06,0.3181445,32.1802,357.4935,378.5,264.6535
2018-11-13 22:00:00+00:00,,2.90298,6.25E-06,0.318144,36.0415,376.757,466,264.2
2018-11-13 23:00:00+00:00,,2.27208,6.21E-06,0.318146,28.07065,347.201,288,264.044
2018-11-14 00:00:00+00:00,,2.67791,6.19E-06,0.3181475,33.52645,355.846,382,264.1525
2018-11-14 01:00:00+00:00,,2.530565,6.27E-06,0.318145,31.5475,348.542,346.5,264.134
2018-11-14 02:00:00+00:00,,2.933715,6.22E-06,0.318143,36.45025,366.4535,485,264.2605
2018-11-14 03:00:00+00:00,,2.697475,6.23E-06,0.318145,33.56955,358.9875,410.5,264.388
2018-11-14 04:00:00+00:00,,2.19788,6.31E-06,0.3181465,27.09295,323.3475,253,264.494
2018-11-14 05:00:00+00:00,,2.483845,6.26E-06,0.318145,30.926,340.066,356.5,264.5445
2018-11-14 06:00:00+00:00,,2.86008,6.17E-06,0.318153,35.26145,346.954,488,264.885
2018-11-14 07:00:00+00:00,,2.394715,6.15E-06,0.3181485,29.61645,363.049,338,265.111
2018-11-14 08:00:00+00:00,,2.490785,6.19E-06,0.3181445,31.07495,353.7585,340,264.7895
2018-11-14 09:00:00+00:00,,2.232245,6.22E-06,0.3181435,27.5182,282.537,263,264.724
2018-11-14 10:00:00+00:00,,2.31753,6.29E-06,0.3181465,28.66975,315.514,293,264.269
2018-11-14 11:00:00+00:00,,2.43887,6.19E-06,0.3181445,30.36795,333.314,340.5,264.183
2018-11-14 12:00:00+00:00,,2.356565,6.28E-06,0.318147,29.41245,355.856,310,264.164
2018-11-14 13:00:00+00:00,,2.259845,6.32E-06,0.318145,27.7622,358.542,293,264.2035
2018-11-14 14:00:00+00:00,,2.216195,6.27E-06,0.3181435,27.19025,361.014,278.5,264.323
2018-11-14 15:00:00+00:00,,2.40854,6.27E-06,0.318144,30.104,336.932,305,264.287
2018-11-14 16:00:00+00:00,,2.38951,6.12E-06,0.318144,29.67105,323.3805,324,264.3535
2018-11-14 17:00:00+00:00,,2.706505,6.28E-06,0.3181425,33.78575,355.329,408.5,264.4325
2018-11-14 18:00:00+00:00,,3.00235,6.20E-06,0.318145,37.27805,373.582,497.5,264.247
2018-11-14 19:00:00+00:00,,2.14768,6.23E-06,0.318141,26.18075,172.435,238.5,264.495
2018-11-14 20:00:00+00:00,,2.128865,6.16E-06,0.3181505,25.9158,40.917145,243.5,264.4515
2018-11-14 21:00:00+00:00,,2.362675,6.34E-06,0.3181455,29.38105,347.547,302,264.5405
2018-11-14 22:00:00+00:00,,2.34888,6.25E-06,0.3181485,29.16335,341.319,301,264.222
2018-11-14 23:00:00+00:00,0,1.405945,6.31E-06,0.318147,0.4800605,3.370505,0,264.311
2018-11-15 00:00:00+00:00,0,1.41151,6.18E-06,0.31815,0.478021,3.139385,0,262.762
2018-11-15 01:00:00+00:00,0,1.40843,6.20E-06,0.318147,0.47833,3.13535,0,262.699
2018-11-15 02:00:00+00:00,0,1.360305,7.09E-06,0.3676225,0.481079,3.432135,0,279.636
2018-11-15 03:00:00+00:00,0,1.261785,7.23E-06,0.709576,1.24324,4.3454,1,281.9165
2018-11-15 04:00:00+00:00,0,1.264225,7.20E-06,0.7330185,0.4004,5.44654,0,280.246
2018-11-15 05:00:00+00:00,0,2.21464,7.19E-06,0.6943215,28.56375,5.706025,289,282.605
2018-11-15 06:00:00+00:00,,2.906995,6.98E-06,0.5737125,36.7736,331.3045,494.5,282.9315
2018-11-15 07:00:00+00:00,,2.296845,7.02E-06,0.6069135,29.3902,309.8285,315.5,284.5065
2018-11-15 08:00:00+00:00,,2.308265,6.99E-06,0.5451415,29.12055,367.7165,310,284.514
2018-11-15 09:00:00+00:00,,2.69401,6.96E-06,0.451325,34.1239,369.5235,408.5,285.217
2018-11-15 10:00:00+00:00,,2.14801,6.92E-06,0.508875,26.78715,413.2735,267,285.9255
2018-11-15 11:00:00+00:00,,2.49668,6.87E-06,0.4795145,31.68855,393.877,366,287.009
2018-11-15 12:00:00+00:00,,2.375325,6.88E-06,0.4947135,30.0032,403.6555,325,286.278
2018-11-15 13:00:00+00:00,,2.229265,6.92E-06,0.5407405,28.24695,394.841,298.5,284.9885
2018-11-15 14:00:00+00:00,,2.571125,6.93E-06,0.46875,32.6529,377.6755,375,285.3615
2018-11-15 15:00:00+00:00,,2.570725,6.95E-06,0.472572,32.75485,358.75,391.5,285.6405
2018-11-15 16:00:00+00:00,,11.8346,6.88E-06,0.5344805,90.6864,392.6735,3149,285.823
2018-11-15 17:00:00+00:00,,3.94644,7.07E-06,0.61931,47.7908,67.4674,821,282.123
2018-11-15 18:00:00+00:00,,3.19513,6.94E-06,0.5289395,40.2426,387.1485,580.5,285.27
2018-11-15 19:00:00+00:00,,3.27098,6.88E-06,0.4653365,40.5345,368.347,572,286.3055
2018-11-15 20:00:00+00:00,,2.416755,6.94E-06,0.604732,30.7494,214.399,316.5,284.798
2018-11-15 21:00:00+00:00,,2.20812,6.95E-06,0.5774255,27.4194,324.2175,254.5,286.5515
2018-11-15 22:00:00+00:00,,2.47955,6.94E-06,0.5128795,31.4917,372.2485,363.5,284.7875
2018-11-15 23:00:00+00:00,,2.68648,6.92E-06,0.4864455,34.1052,400.5865,418,285.2955
2018-11-16 00:00:00+00:00,,2.3127,6.89E-06,0.54047,29.0886,385.391,311.5,285.833
2018-11-16 01:00:00+00:00,,2.21369,6.95E-06,0.582902,27.71155,329.078,296,284.276
2018-11-16 02:00:00+00:00,,2.44534,6.83E-06,0.4825105,30.93475,386.2145,356,287.5555
2018-11-16 03:00:00+00:00,,2.502435,6.90E-06,0.538239,31.79055,369.7845,361,286.3015
2018-11-16 04:00:00+00:00,,2.498045,6.95E-06,0.535501,31.5835,391.9655,372,285.1125
2018-11-16 05:00:00+00:00,,2.808925,7.04E-06,0.481237,35.36225,396.07,467,284.123
2018-11-16 06:00:00+00:00,,2.691285,6.93E-06,0.480674,33.8148,364.56,407,285.3845
2018-11-16 07:00:00+00:00,,2.712065,6.92E-06,0.5578555,34.36385,343.2115,389,285.735
2018-11-16 08:00:00+00:00,,2.31945,6.90E-06,0.541534,29.18755,391.4465,331.5,285.849
2018-11-16 09:00:00+00:00,,2.23133,7.08E-06,0.543033,28.1381,344.12,265,282.719
2018-11-16 10:00:00+00:00,,2.074615,7.00E-06,0.5866745,25.83195,312.132,227.5,284.1665
2018-11-16 11:00:00+00:00,,2.45799,6.90E-06,0.5671205,31.02925,322.8595,326,285.9625
2018-11-16 12:00:00+00:00,,2.45744,6.93E-06,0.50662,31.13725,386.2365,359,284.7385
2018-11-16 13:00:00+00:00,,2.78427,6.92E-06,0.5125045,34.91405,379.297,444,284.835
2018-11-16 14:00:00+00:00,,2.532255,6.91E-06,0.5008485,32.1567,384.8675,374,285.5325
2018-11-16 15:00:00+00:00,,2.23586,7.00E-06,0.563226,28.19525,369.981,295.5,284.216
2018-11-16 16:00:00+00:00,,2.63441,6.89E-06,0.5026735,33.2164,392.547,389.5,285.886
2018-11-16 17:00:00+00:00,,2.476725,6.91E-06,0.5024435,31.5094,370.91,348.5,285.7465
2018-11-16 18:00:00+00:00,,2.46542,6.92E-06,0.513323,31.2296,391.158,352,285.4625
2018-11-16 19:00:00+00:00,,2.363895,7.01E-06,0.554453,29.87755,384.755,317.5,283.607
2018-11-16 20:00:00+00:00,,1.5846,7.19E-06,0.6202805,15.6831,91.81545,106.5,281.3435
2018-11-16 21:00:00+00:00,,2.353025,6.87E-06,0.5490475,29.8405,371.261,317.5,286.3285
2018-11-16 22:00:00+00:00,,2.038355,6.90E-06,0.6024935,25.08275,279.4115,216.5,286.0255
2018-11-16 23:00:00+00:00,,1.88079,6.89E-06,0.6081265,22.2651,301.153,182,286.01
2018-11-17 00:00:00+00:00,,2.5252,6.85E-06,0.481463,31.9267,372.65,376,286.544
2018-11-17 01:00:00+00:00,,2.33559,6.93E-06,0.556305,29.6586,377.47,312,284.892
2018-11-17 02:00:00+00:00,,2.37686,6.83E-06,0.506859,30.036,385.917,335,287.7565
2018-11-17 03:00:00+00:00,,2.398815,6.52E-06,0.3181775,29.96475,332.4915,312.5,267.9875
2018-11-17 04:00:00+00:00,,1.847555,6.45E-06,0.3181805,21.1043,161.1775,166.5,266.832
2018-11-17 05:00:00+00:00,,1.825205,6.38E-06,0.318149,20.57435,94.05925,159.5,266.276
2018-11-17 06:00:00+00:00,,2.201945,6.34E-06,0.318152,27.1297,286.7575,256,265.837
2018-11-17 07:00:00+00:00,,2.486355,6.34E-06,0.3181495,31.10115,294.1155,343,265.7315
2018-11-17 08:00:00+00:00,,1.448715,6.36E-06,0.318147,9.921835,72.8039,45.5,265.5085
2018-11-17 09:00:00+00:00,,2.398965,6.39E-06,0.318147,29.89705,337.93,305.5,265.405
2018-11-17 10:00:00+00:00,,2.481835,6.34E-06,0.318146,30.94975,337.0935,338.5,265.3485
2018-11-17 11:00:00+00:00,,2.70089,6.30E-06,0.318145,33.6107,364.5435,412.5,265.233
2018-11-17 12:00:00+00:00,,2.39028,6.36E-06,0.3181445,29.84545,363.7605,314,265.0925
